연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2015,24,1,08R,① 이창규,④ 이주영,③ 김민길,(1) 7.9,"(1) 3.2, (4) 2.9",(1-4) 40.2,(1-4) 21.8,(1-3-4) 11.4,-,-,
2015,24,1,09R,① 김지훈,② 김지현,④ 사재준,(1) 1.4,"(1) 1.1, (2) 1.8",(1-2) 3.9,(1-2) 3.0,(1-2-4) 2.8,-,-,⑤
2015,24,1,10R,① 조현귀,② 정민수,④ 구현구,(1) 3.7,"(1) 2.4, (2) 1.1",(1-2) 10.3,(1-2) 4.0,(1-2-4) 2.2,-,-,
2015,24,1,11R,① 고일수,② 한성근,③ 유석현,(1) 1.6,"(1) 1.6, (2) 5.1",(1-2) 10.3,(1-2) 8.1,(1-2-3) 12.5,-,-,
2015,24,1,12R,② 서 휘,① 박준호,③ 권일혁,(2) 3.6,"(2) 1.6, (1) 1.3",(2-1) 9.1,(1-2) 3.7,(1-2-3) 4.2,-,-,
2015,24,1,13R,② 송효석,① 이경섭,③ 손동민,(2) 6.7,"(2) 2.2, (1) 1.2",(2-1) 11.7,(1-2) 4.9,(1-2-3) 4.8,-,-,
2015,24,1,14R,② 이태희,⑥ 박성민,⑤ 양원준,(2) 2.7,"(2) 2.1, (6) 2.6",(2-6) 20.1,(2-6) 15.0,(2-5-6) 6.0,-,-,
2015,24,1,15R,④ 안지민,③ 어선규,① 정인교,(4) 3.5,"(4) 1.8, (3) 1.0",(4-3) 6.1,(3-4) 1.8,(1-3-4) 1.8,-,-,
2015,23,2,01R,① 사재준,② 박준호,⑥ 지용민,(1) 1.9,"(1) 1.3, (2) 3.8",(1-2) 10.0,(1-2) 8.2,(1-2-6) 20.3,-,-,
2015,23,2,02R,② 기광서,④ 강창효,① 정민수,(2) 13.1,"(2) 2.1, (4) 2.3",(2-4) 15.6,(2-4) 7.7,(1-2-4) 2.9,-,-,
2015,23,2,03R,③ 유석현,② 윤영근,① 김대선,(3) 1.6,"(3) 1.5, (2) 3.1",(3-2) 11.7,(2-3) 6.5,(1-2-3) 4.1,-,-,
2015,23,2,04R,② 배혜민,① 김재윤,④ 이경섭,(2) 9.7,"(2) 3.3, (1) 1.2",(2-1) 26.0,(1-2) 8.5,(1-2-4) 11.2,-,-,
2015,23,2,05R,① 어선규,⑤ 한종석,⑥ 정주현,(1) 1.2,"(1) 1.2, (5) 2.2",(1-5) 3.3,(1-5) 3.0,(1-5-6) 11.6,-,-,
2015,23,2,06R,③ 권일혁,② 한성근,④ 장수영,(3) 3.9,"(3) 1.9, (2) 1.3",(3-2) 8.4,(2-3) 3.3,(2-3-4) 4.1,-,-,
2015,23,2,07R,① 서 휘,⑤ 박준현,② 문안나,(1) 2.0,"(1) 1.4, (5) 14.7",(1-5) 43.4,(1-5) 31.6,(1-2-5) 15.5,-,-,
2015,23,2,08R,② 민영건,① 윤동오,③ 김영민,(2) 1.8,"(2) 1.3, (1) 1.6",(2-1) 5.5,(1-2) 3.3,(1-2-3) 3.0,-,-,
2015,23,2,09R,① 홍기철,③ 강영길,⑥ 이주영,(1) 2.3,"(1) 1.4, (3) 2.6",(1-3) 14.1,(1-3) 9.3,(1-3-6) 59.5,-,-,
2015,23,2,10R,⑤ 박영수,① 이지수,④ 길현태,(5) 15.5,"(5) 2.8, (1) 3.5",(5-1) 97.0,(1-5) 43.9,(1-4-5) 9.7,-,-,
2015,23,2,11R,⑤ 이재학,③ 양원준,④ 김민준,(5) 4.6,"(5) 1.6, (3) 2.2",(5-3) 16.7,(3-5) 7.6,(3-4-5) 19.9,-,-,
2015,23,2,12R,① 김승택,③ 윤영근,④ 배혜민,(1) 9.0,"(1) 2.8, (3) 1.7",(1-3) 30.4,(1-3) 19.3,(1-3-4) 40.9,-,-,
2015,23,2,13R,③ 장영태,② 이진우,⑤ 김대선,(3) 1.7,"(3) 1.2, (2) 5.2",(3-2) 14.1,(2-3) 8.8,(2-3-5) 7.0,-,-,
2015,23,2,14R,③ 김민길,④ 김종민,⑥ 전정환,(3) 1.6,"(3) 1.3, (4) 1.7",(3-4) 2.3,(3-4) 1.5,(3-4-6) 5.5,-,-,
2015,23,2,15R,④ 어선규,② 나병창,⑥ 윤동오,(4) 1.7,"(4) 1.4, (2) 1.6",(4-2) 4.6,(2-4) 2.8,(2-4-6) 6.3,-,-,
2015,23,1,01R,① 유석현,② 홍기철,⑤ 정훈민,(1) 1.2,"(1) 1.1, (2) 2.0",(1-2) 3.2,(1-2) 2.5,(1-2-5) 7.0,-,-,
2015,23,1,02R,② 강창효,③ 지용민,① 김정민,(2) 3.1,"(2) 1.9, (3) 3.3",(2-3) 11.8,(2-3) 7.7,(1-2-3) 8.4,-,-,
2015,23,1,03R,① 김영민,② 정민수,⑥ 박준현,(1) 3.3,"(1) 1.6, (2) 1.3",(1-2) 5.5,(1-2) 2.2,(1-2-6) 11.5,-,-,
2015,23,1,04R,③ 민영건,⑤ 서 휘,② 장영태,(3) 4.0,"(3) 1.4, (5) 3.7",(3-5) 12.9,(3-5) 9.6,(2-3-5) 2.8,-,-,
2015,23,1,05R,③ 김대선,⑤ 김민길,① 이재학,(3) 9.0,"(3) 1.5, (5) 1.6",(3-5) 21.0,(3-5) 10.7,(1-3-5) 2.5,-,-,
2015,23,1,06R,④ 김재윤,① 이경섭,② 진석현,(4) 3.4,"(4) 2.1, (1) 1.5",(4-1) 9.7,(1-4) 4.5,(1-2-4) 6.5,-,-,
2015,23,1,07R,⑥ 길현태,② 김정구,③ 전정환,(6) 3.2,"(6) 1.7, (2) 2.4",(6-2) 11.1,(2-6) 6.3,(2-3-6) 12.9,-,-,
2015,23,1,08R,② 김민준,① 류해광,④ 이동준,(2) 4.9,"(2) 2.2, (1) 2.0",(2-1) 22.2,(1-2) 8.6,(1-2-4) 5.4,-,-,
2015,23,1,09R,② 정인교,③ 윤동오,⑤ 김정민,(2) 1.8,"(2) 1.2, (3) 2.8",(2-3) 6.3,(2-3) 4.8,(2-3-5) 7.8,-,-,
2015,23,1,10R,② 김종민,① 신현경,③ 박준호,(2) 1.3,"(2) 1.1, (1) 2.7",(2-1) 8.5,(1-2) 6.4,(1-2-3) 15.4,-,-,
2015,23,1,11R,① 나병창,⑤ 강창효,② 권일혁,(1) 1.6,"(1) 1.0, (5) 3.1",(1-5) 6.8,(1-5) 5.2,(1-2-5) 6.4,-,-,
2015,23,1,12R,⑤ 김영민,① 박성민,② 어선규,(5) 10.3,"(5) 5.3, (1) 1.9",(5-1) 104.4,(1-5) 36.9,(1-2-5) 7.0,-,-,
2015,23,1,13R,② 김민길,⑥ 민영건,⑤ 기광서,(2) 1.5,"(2) 1.2, (6) 1.3",(2-6) 4.0,(2-6) 2.7,(2-5-6) 4.5,-,-,
2015,23,1,14R,① 한종석,③ 문안나,② 문주엽,(1) 1.4,"(1) 1.2, (3) 1.1",(1-3) 2.2,(1-3) 1.7,(1-2-3) 2.8,-,-,
2015,23,1,15R,⑤ 오재빈,① 양원준,⑥ 이경섭,(5) 30.0,"(5) 16.2, (1) 1.9",(5-1) 286.7,(1-5) 78.9,(1-5-6) 103.1,-,-,
2015,22,2,01R,① 정인교,③ 김도휘,⑥ 김영민,(1) 1.3,"(1) 1.1, (3) 3.5",(1-3) 7.6,(1-3) 6.9,(1-3-6) 30.9,-,-,
2015,22,2,02R,① 한 진,② 김민준,③ 안지민,(1) 3.3,"(1) 2.3, (2) 1.3",(1-2) 8.8,(1-2) 3.8,(1-2-3) 4.2,-,-,
2015,22,2,03R,④ 김응선,⑤ 박정아,③ 박진서,(4) 8.6,"(4) 2.8, (5) 2.3",(4-5) 25.1,(4-5) 13.8,(3-4-5) 8.3,-,-,
2015,22,2,04R,③ 구현구,⑤ 배혜민,② 반혜진,(3) 1.1,"(3) 1.0, (5) 3.4",(3-5) 3.6,(3-5) 3.2,(2-3-5) 5.7,-,-,
2015,22,2,05R,③ 유석현,④ 이태희,⑥ 윤영근,(3) 3.4,"(3) 1.3, (4) 2.3",(3-4) 11.7,(3-4) 7.6,(3-4-6) 34.9,-,-,
2015,22,2,06R,⑥ 이재학,② 김희용,⑤ 김세원,(6) 2.5,"(6) 1.3, (2) 1.9",(6-2) 8.0,(2-6) 4.2,(2-5-6) 5.6,-,-,
2015,22,2,07R,① 임태경,② 권현기,⑤ 김도휘,(1) 1.4,"(1) 1.2, (2) 2.0",(1-2) 4.5,(1-2) 3.5,(1-2-5) 5.7,-,-,
2015,22,2,08R,① 문안나,⑥ 박영수,③ 이경원,(1) 3.3,"(1) 1.7, (6) 7.1",(1-6) 37.9,(1-6) 28.7,(1-3-6) 45.6,-,-,
2015,22,2,09R,⑤ 최광성,③ 김태규,⑥ 박종덕,(5) 10.2,"(5) 2.4, (3) 1.4",(5-3) 16.9,(3-5) 6.6,(3-5-6) 4.9,-,-,①
2015,22,2,10R,① 김신오,⑤ 진석현,③ 김선필,(1) 1.2,"(1) 1.0, (5) 3.5",(1-5) 4.3,(1-5) 3.8,(1-3-5) 3.4,-,-,
2015,22,2,11R,③ 김승택,⑤ 정인교,① 김응선,(3) 5.1,"(3) 2.2, (5) 2.0",(3-5) 21.4,(3-5) 13.5,(1-3-5) 23.2,-,-,
2015,22,2,12R,② 안지민,① 황만주,⑥ 김종민,(2) 4.2,"(2) 1.9, (1) 3.2",(2-1) 20.0,(1-2) 11.1,(1-2-6) 10.5,-,-,
2015,22,2,13R,② 김국흠,① 장영태,③ 한종석,(2) 2.6,"(2) 1.1, (1) 2.1",(2-1) 5.7,(1-2) 2.3,(1-2-3) 3.6,-,-,
2015,22,2,14R,③ 정민수,② 어선규,① 김효년,(3) 14.5,"(3) 4.5, (2) 1.1",(3-2) 38.8,(2-3) 14.0,(1-2-3) 2.1,-,-,④
2015,22,2,15R,① 이재학,③ 반혜진,② 박정아,(1) 1.5,"(1) 1.0, (3) 10.8",(1-3) 12.6,(1-3) 9.9,(1-2-3) 4.2,-,-,
2015,22,1,01R,① 박정아,③ 이재학,⑤ 손동민,(1) 2.3,"(1) 1.1, (3) 1.1",(1-3) 3.0,(1-3) 1.3,(1-3-5) 4.2,-,-,
2015,22,1,02R,⑤ 구현구,① 김선필,⑥ 조성인,(5) 1.9,"(5) 1.3, (1) 1.4",(5-1) 4.3,(1-5) 2.7,(1-5-6) 21.4,-,-,
2015,22,1,03R,① 한 운,⑤ 김희용,⑥ 김승택,(1) 4.0,"(1) 1.8, (5) 3.1",(1-5) 28.0,(1-5) 16.8,(1-5-6) 30.2,-,-,
2015,22,1,04R,⑤ 고일수,⑥ 김신오,① 손근성,(5) 2.6,"(5) 1.3, (6) 7.3",(5-6) 12.2,(5-6) 10.4,(1-5-6) 8.2,-,-,
2015,22,1,05R,② 유석현,③ 류해광,④ 한 진,(2) 1.7,"(2) 1.3, (3) 3.9",(2-3) 15.9,(2-3) 13.6,(2-3-4) 15.3,-,-,
2015,22,1,06R,② 최재원,① 김세원,④ 이장호,(2) 2.0,"(2) 1.2, (1) 1.7",(2-1) 4.8,(1-2) 1.9,(1-2-4) 4.9,-,-,
2015,22,1,07R,⑤ 김태규,③ 김민준,④ 정인교,(5) 12.2,"(5) 3.3, (3) 1.8",(5-3) 32.3,(3-5) 8.5,(3-4-5) 6.6,-,-,
2015,22,1,08R,② 손동민,③ 권현기,① 박영수,(2) 6.5,"(2) 2.4, (3) 3.6",(2-3) 51.4,(2-3) 31.3,(1-2-3) 14.2,-,-,
2015,22,1,09R,② 구현구,③ 김창규,① 김도휘,(2) 1.2,"(2) 1.1, (3) 2.5",(2-3) 3.3,(2-3) 2.7,(1-2-3) 5.4,-,-,
2015,22,1,10R,① 고일수,④ 김종민,⑤ 한 운,(1) 1.6,"(1) 1.2, (4) 1.2",(1-4) 2.5,(1-4) 1.6,(1-4-5) 4.1,-,-,
2015,22,1,11R,② 김승택,① 박종덕,④ 김현덕,(2) 5.7,"(2) 2.2, (1) 1.8",(2-1) 10.6,(1-2) 5.0,(1-2-4) 14.8,-,-,
2015,22,1,12R,④ 김신오,① 배혜민,⑤ 임태경,(4) 4.2,"(4) 1.8, (1) 1.6",(4-1) 13.1,(1-4) 5.1,(1-4-5) 9.9,-,-,
2015,22,1,13R,① 김효년,⑤ 서화모,⑥ 심상철,(1) 1.2,"(1) 1.2, (5) 4.5",(1-5) 6.1,(1-5) 5.3,(1-5-6) 15.2,-,-,
2015,22,1,14R,① 어선규,④ 정민수,⑤ 홍기철,(1) 1.4,"(1) 1.1, (4) 3.1",(1-4) 6.1,(1-4) 5.0,(1-4-5) 18.3,-,-,
2015,22,1,15R,① 이태희,③ 손근성,② 이진휘,(1) 1.3,"(1) 1.1, (3) 1.4",(1-3) 1.9,(1-3) 1.5,(1-2-3) 3.7,-,-,⑤
2015,21,2,01R,③ 한 진,⑥ 구본협,① 김창규,(3) 4.2,"(3) 1.3, (6) 11.7",(3-6) 35.0,(3-6) 29.4,(1-3-6) 16.4,-,-,
2015,21,2,02R,① 심상철,⑥ 박종덕,② 박준호,(1) 1.2,"(1) 1.2, (6) 4.3",(1-6) 8.2,(1-6) 6.1,(1-2-6) 8.9,-,-,
2015,21,2,03R,⑤ 이택근,② 서화모,④ 서 휘,(5) 8.7,"(5) 3.2, (2) 1.0",(5-2) 22.8,(2-5) 5.3,(2-4-5) 6.9,-,-,
2015,21,2,04R,① 구본수,② 김국흠,③ 이주영,(1) 1.6,"(1) 1.0, (2) 1.9",(1-2) 3.2,(1-2) 2.0,(1-2-3) 2.6,-,-,
2015,21,2,05R,① 김지현,② 어선규,④ 민영건,(1) 1.9,"(1) 1.4, (2) 1.1",(1-2) 3.2,(1-2) 1.7,(1-2-4) 2.6,-,-,
2015,21,2,06R,③ 한종석,① 권일혁,⑥ 이종인,(3) 1.9,"(3) 1.4, (1) 1.5",(3-1) 4.6,(1-3) 2.4,(1-3-6) 8.9,-,-,
2015,21,2,07R,① 박성민,② 배혜민,⑥ 장영태,(1) 3.0,"(1) 1.4, (2) 1.1",(1-2) 5.3,(1-2) 2.3,(1-2-6) 3.1,-,-,
2015,21,2,08R,④ 주은석,⑤ 신동열,② 신현경,(4) 2.1,"(4) 1.2, (5) 7.1",(4-5) 8.9,(4-5) 8.3,(2-4-5) 13.6,-,-,
2015,21,2,09R,② 정주현,③ 김선웅,⑥ 권명호,(2) 1.6,"(2) 1.1, (3) 6.1",(2-3) 9.4,(2-3) 7.9,(2-3-6) 28.4,-,-,
2015,21,2,10R,① 길현태,④ 유석현,② 기광서,(1) 1.4,"(1) 1.2, (4) 1.7",(1-4) 4.7,(1-4) 3.6,(1-2-4) 12.7,-,-,
2015,21,2,11R,① 박석문,③ 서 휘,② 이동준,(1) 1.2,"(1) 1.1, (3) 3.7",(1-3) 4.4,(1-3) 3.8,(1-2-3) 6.3,-,-,
2015,21,2,12R,② 김세원,⑥ 서화모,① 구본협,(2) 3.9,"(2) 1.3, (6) 2.9",(2-6) 10.3,(2-6) 7.0,(1-2-6) 7.0,-,-,
2015,21,2,13R,② 이종인,① 정종훈,⑥ 김지현,(2) 2.9,"(2) 1.4, (1) 2.0",(2-1) 9.9,(1-2) 4.6,(1-2-6) 6.6,-,-,
2015,21,2,14R,⑥ 구본수,③ 김정민,⑤ 정민수,(6) 4.5,"(6) 2.9, (3) 2.1",(6-3) 21.6,(3-6) 12.2,(3-5-6) 17.9,-,-,
2015,21,2,15R,① 한종석,④ 어선규,② 이택근,(1) 1.6,"(1) 1.3, (4) 1.4",(1-4) 2.4,(1-4) 1.8,(1-2-4) 2.1,-,-,
2015,21,1,01R,② 박종덕,⑥ 김대선,⑤ 박석문,(2) 3.4,"(2) 2.2, (6) 8.4",(2-6) 30.5,(2-6) 21.1,(2-5-6) 17.7,-,-,
2015,21,1,02R,② 윤동오,④ 정훈민,⑥ 지용민,(2) 6.3,"(2) 2.0, (4) 5.8",(2-4) 71.3,(2-4) 48.2,(2-4-6) 105.5,-,-,
2015,21,1,03R,① 김국흠,⑥ 김선웅,② 이현재,(1) 1.6,"(1) 1.5, (6) 15.6",(1-6) 47.7,(1-6) 40.4,(1-2-6) 14.2,-,-,
2015,21,1,04R,① 장영태,⑤ 심상철,④ 정종훈,(1) 1.6,"(1) 1.0, (5) 2.2",(1-5) 3.0,(1-5) 2.1,(1-4-5) 4.3,-,-,
2015,21,1,05R,② 곽현성,⑤ 손동민,① 민영건,(2) 5.4,"(2) 2.3, (5) 3.6",(2-5) 22.1,(2-5) 14.0,(1-2-5) 9.0,-,-,
2015,21,1,06R,③ 김세원,① 김정민,⑥ 주은석,(3) 5.5,"(3) 2.1, (1) 1.9",(3-1) 14.1,(1-3) 5.2,(1-3-6) 4.5,-,-,
2015,21,1,07R,① 어선규,③ 배혜민,② 이경섭,(1) 1.5,"(1) 1.1, (3) 1.6",(1-3) 2.2,(1-3) 1.6,(1-2-3) 4.6,-,-,
2015,21,1,08R,① 장수영,② 이주영,④ 경상수,(1) 3.3,"(1) 1.9, (2) 1.6",(1-2) 10.2,(1-2) 5.1,(1-2-4) 9.6,-,-,
2015,21,1,09R,② 박상현,① 김기한,④ 이종인,(2) 2.9,"(2) 1.4, (1) 1.8",(2-1) 14.8,(1-2) 9.1,(1-2-4) 7.9,-,-,
2015,21,1,10R,① 유석현,④ 김지현,③ 정주현,(1) 4.7,"(1) 1.8, (4) 1.7",(1-4) 13.8,(1-4) 7.6,(1-3-4) 7.7,-,-,
2015,21,1,11R,③ 박석문,① 홍기철,② 전정환,(3) 1.6,"(3) 1.5, (1) 1.3",(3-1) 3.8,(1-3) 2.1,(1-2-3) 4.2,-,-,
2015,21,1,12R,② 한종석,① 권명호,④ 서화모,(2) 1.7,"(2) 1.3, (1) 2.3",(2-1) 7.2,(1-2) 4.1,(1-2-4) 4.5,-,-,
2015,21,1,13R,③ 권일혁,① 김정구,⑥ 신현경,(3) 2.5,"(3) 1.7, (1) 1.1",(3-1) 5.1,(1-3) 1.8,(1-3-6) 5.2,-,-,
2015,21,1,14R,① 고일수,⑥ 신동열,② 김도휘,(1) 3.9,"(1) 1.7, (6) 6.3",(1-6) 65.2,(1-6) 44.2,(1-2-6) 104.1,-,-,
2015,21,1,15R,④ 장영태,② 김창규,⑤ 이진우,(4) 2.8,"(4) 2.0, (2) 1.3",(4-2) 9.4,(2-4) 5.5,(2-4-5) 18.9,-,-,
2015,20,2,01R,③ 이재학,① 최재원,⑥ 임인섭,(3) 7.5,"(3) 2.3, (1) 1.3",(3-1) 15.1,(1-3) 5.4,(1-3-6) 24.8,-,-,
2015,20,2,02R,⑤ 이장호,⑥ 오승철,① 이승일,(5) 5.0,"(5) 1.7, (6) 10.7",(5-6) 31.8,(5-6) 23.1,(1-5-6) 8.6,-,-,
2015,20,2,03R,⑤ 안지민,④ 이태희,① 기광서,(5) 9.8,"(5) 2.8, (4) 1.6",(5-4) 29.4,(4-5) 8.0,(1-4-5) 14.1,-,-,
2015,20,2,04R,④ 임태경,② 이용세,⑤ 김신오,(4) 2.0,"(4) 1.4, (2) 1.7",(4-2) 6.9,(2-4) 3.3,(2-4-5) 5.0,-,-,
2015,20,2,05R,⑤ 양원준,② 윤영근,① 오세준,(5) 8.6,"(5) 2.6, (2) 1.7",(5-2) 19.9,(2-5) 6.0,(1-2-5) 10.2,-,-,
2015,20,2,06R,⑤ 구현구,⑥ 오재빈,② 한 운,(5) 2.0,"(5) 1.3, (6) 21.9",(5-6) 58.3,(5-6) 53.2,(2-5-6) 66.0,-,-,
2015,20,2,07R,② 어선규,⑤ 최재원,③ 김승택,(2) 1.2,"(2) 1.1, (5) 1.7",(2-5) 3.1,(2-5) 2.5,(2-3-5) 3.0,-,-,
2015,20,2,08R,⑤ 나병창,③ 정주현,① 이장호,(5) 3.6,"(5) 2.1, (3) 1.3",(5-3) 9.8,(3-5) 4.0,(1-3-5) 2.2,-,-,
2015,20,2,09R,⑤ 김민준,② 최영재,③ 이승일,(5) 34.1,"(5) 13.2, (2) 5.2",(5-2) 265.5,(2-5) 89.7,(2-3-5) 48.3,-,-,
2015,20,2,10R,④ 장수영,② 오승철,① 손제민,(4) 16.1,"(4) 4.3, (2) 3.6",(4-2) 96.6,(2-4) 45.1,(1-2-4) 11.7,-,-,
2015,20,2,11R,② 김효년,④ 이창규,⑤ 박준현,(2) 2.9,"(2) 1.6, (4) 1.1",(2-4) 4.3,(2-4) 1.8,(2-4-5) 14.5,-,-,
2015,20,2,12R,① 문안나,⑤ 오세준,② 김태용,(1) 2.9,"(1) 1.1, (5) 4.4",(1-5) 17.4,(1-5) 11.5,(1-2-5) 11.7,-,-,
2015,20,2,13R,③ 김재윤,④ 어선규,⑤ 정인교,(3) 4.7,"(3) 3.3, (4) 1.3",(3-4) 11.5,(3-4) 4.1,(3-4-5) 10.5,-,-,
2015,20,2,14R,① 나병창,③ 김대선,⑤ 김종민,(1) 1.7,"(1) 1.2, (3) 1.5",(1-3) 3.0,(1-3) 1.9,(1-3-5) 1.6,-,-,
2015,20,2,15R,④ 정용진,① 김민길,② 권명호,(4) 8.0,"(4) 2.6, (1) 1.2",(4-1) 13.9,(1-4) 3.5,(1-2-4) 2.4,-,-,
2015,20,1,01R,④ 김영민,⑤ 박애리,③ 이흥우,(4) 2.2,"(4) 1.5, (5) 12.2",(4-5) 38.1,(4-5) 39.1,(3-4-5) 89.4,-,-,
2015,20,1,02R,② 손제민,④ 이장호,⑥ 이승일,(2) 1.2,"(2) 1.1, (4) 1.8",(2-4) 3.1,(2-4) 2.2,(2-4-6) 3.4,-,-,
2015,20,1,03R,① 구현구,⑥ 진석현,② 정주현,(1) 1.2,"(1) 1.1, (6) 11.5",(1-6) 18.6,(1-6) 14.8,(1-2-6) 10.2,-,-,
2015,20,1,04R,① 김희용,③ 이태희,⑤ 장수영,(1) 2.7,"(1) 1.8, (3) 2.0",(1-3) 7.5,(1-3) 5.1,(1-3-5) 13.2,-,-,
2015,20,1,05R,① 김대선,④ 최재원,③ 장영태,(1) 1.7,"(1) 1.1, (4) 2.0",(1-4) 4.8,(1-4) 3.4,(1-3-4) 1.9,-,-,
2015,20,1,06R,① 임태경,② 김지훈,③ 임인섭,(1) 2.6,"(1) 1.3, (2) 2.1",(1-2) 7.6,(1-2) 5.3,(1-2-3) 13.5,-,-,
2015,20,1,07R,⑤ 김영민,④ 안지민,⑥ 박정아,(5) 6.4,"(5) 2.7, (4) 2.2",(5-4) 33.0,(4-5) 11.3,(4-5-6) 25.3,-,-,
2015,20,1,08R,② 나병창,③ 어선규,⑤ 박영수,(2) 1.8,"(2) 1.1, (3) 1.1",(2-3) 2.3,(2-3) 1.4,(2-3-5) 2.8,-,-,
2015,20,1,09R,② 김현덕,⑤ 윤영근,① 정용진,(2) 21.8,"(2) 6.6, (5) 3.5",(2-5) 99.5,(2-5) 55.5,(1-2-5) 32.9,-,-,
2015,20,1,10R,③ 손제민,⑤ 권명호,① 박애리,(3) 1.2,"(3) 1.2, (5) 3.1",(3-5) 4.0,(3-5) 3.8,(1-3-5) 8.3,-,-,
2015,20,1,11R,① 이태희,⑤ 김대선,③ 한 운,(1) 2.0,"(1) 1.3, (5) 1.9",(1-5) 6.0,(1-5) 3.3,(1-3-5) 3.9,-,-,
2015,20,1,12R,① 장영태,⑤ 정주현,③ 김신오,(1) 1.5,"(1) 1.2, (5) 2.4",(1-5) 5.6,(1-5) 4.3,(1-3-5) 5.1,-,-,
2015,20,1,13R,② 이창규,① 반혜진,③ 정인교,(2) 1.6,"(2) 1.2, (1) 2.6",(2-1) 9.0,(1-2) 5.4,(1-2-3) 6.4,-,-,
2015,20,1,14R,① 김종민,④ 나병창,⑥ 김승택,(1) 1.5,"(1) 1.2, (4) 1.3",(1-4) 3.4,(1-4) 2.1,(1-4-6) 6.2,-,-,
2015,20,1,15R,① 김효년,⑤ 어선규,④ 문안나,(1) 1.8,"(1) 1.0, (5) 1.4",(1-5) 2.7,(1-5) 1.8,(1-4-5) 3.8,-,-,
2015,19,2,01R,③ 홍기철,⑤ 박정아,⑥ 조현귀,(3) 2.4,"(3) 1.1, (5) 1.6",(3-5) 3.8,(3-5) 2.6,(3-5-6) 5.3,-,-,
2015,19,2,02R,① 박석문,③ 박종덕,④ 박민수,(1) 1.4,"(1) 1.1, (3) 2.4",(1-3) 3.7,(1-3) 3.0,(1-3-4) 4.5,-,-,
2015,19,2,03R,③ 김정구,② 문주엽,⑥ 유석현,(3) 2.1,"(3) 1.4, (2) 2.1",(3-2) 6.4,(2-3) 3.4,(2-3-6) 8.4,-,-,
2015,19,2,04R,④ 박성민,⑥ 한종석,② 이종인,(4) 4.8,"(4) 1.4, (6) 3.1",(4-6) 15.4,(4-6) 12.3,(2-4-6) 19.1,-,-,
2015,19,2,05R,③ 김효년,④ 김지훈,① 김세원,(3) 1.3,"(3) 1.2, (4) 1.9",(3-4) 3.1,(3-4) 2.8,(1-3-4) 3.9,-,-,
2015,19,2,06R,③ 박상현,④ 권일혁,⑤ 이지수,(3) 1.4,"(3) 1.2, (4) 2.9",(3-4) 4.6,(3-4) 4.0,(3-4-5) 4.3,-,-,
2015,19,2,07R,④ 장영태,⑥ 정민수,① 정종훈,(4) 3.8,"(4) 1.3, (6) 3.5",(4-6) 12.9,(4-6) 8.8,(1-4-6) 8.3,-,-,
2015,19,2,08R,② 최광성,④ 김정민,③ 김지현,(2) 1.9,"(2) 1.1, (4) 1.8",(2-4) 3.9,(2-4) 2.5,(2-3-4) 6.3,-,-,
2015,19,2,09R,① 전정환,② 윤영일,⑤ 홍기철,(1) 14.0,"(1) 5.2, (2) 1.3",(1-2) 39.8,(1-2) 13.0,(1-2-5) 20.3,-,-,
2015,19,2,10R,③ 곽현성,⑥ 고일수,① 한 운,(3) 2.0,"(3) 1.0, (6) 3.2",(3-6) 9.1,(3-6) 5.7,(1-3-6) 15.1,-,-,
2015,19,2,11R,④ 정용진,③ 유석현,② 서화모,(4) 2.3,"(4) 1.3, (3) 1.7",(4-3) 6.6,(3-4) 3.5,(2-3-4) 2.8,-,-,
2015,19,2,12R,③ 박석문,⑥ 문주엽,④ 이경섭,(3) 2.1,"(3) 1.4, (6) 9.1",(3-6) 22.5,(3-6) 22.0,(3-4-6) 40.8,-,-,
2015,19,2,13R,⑥ 김효년,① 박준현,② 한종석,(6) 2.3,"(6) 1.0, (1) 3.9",(6-1) 10.5,(1-6) 5.9,(1-2-6) 4.0,-,-,
2015,19,2,14R,⑥ 윤동오,② 김국흠,③ 김재윤,(6) 22.7,"(6) 15.4, (2) 1.9",(6-2) 108.3,(2-6) 34.4,(2-3-6) 46.3,-,-,⑤
2015,19,2,15R,⑤ 구본수,① 장영태,② 이동준,(5) 6.6,"(5) 2.1, (1) 1.1",(5-1) 19.1,(1-5) 5.3,(1-2-5) 2.9,-,-,
2015,19,1,01R,① 박상현,② 이주영,③ 박준현,(1) 2.0,"(1) 1.2, (2) 1.7",(1-2) 3.8,(1-2) 2.4,(1-2-3) 4.4,-,-,
2015,19,1,02R,① 손근성,④ 김민길,② 김정민,(1) 2.6,"(1) 1.6, (4) 2.7",(1-4) 9.6,(1-4) 6.3,(1-2-4) 3.2,-,-,
2015,19,1,03R,① 박민수,⑥ 윤영일,② 장영태,(1) 2.2,"(1) 1.6, (6) 3.6",(1-6) 17.5,(1-6) 10.8,(1-2-6) 3.9,-,-,
2015,19,1,04R,① 정민수,④ 한종석,② 최진혁,(1) 1.7,"(1) 1.2, (4) 2.4",(1-4) 5.2,(1-4) 4.0,(1-2-4) 25.7,-,-,
2015,19,1,05R,① 김효년,② 박성민,③ 조현귀,(1) 1.3,"(1) 1.3, (2) 2.0",(1-2) 4.4,(1-2) 3.2,(1-2-3) 8.2,-,-,
