연도,회차,일차,경주,1위,2위,3위,단승식,연승식,쌍승식,복승식,삼복승식,쌍복승,삼쌍승,Refund
2013,12,1,13R,① 홍기철,⑤ 김계영,④ 김희용,(1) 6.0,"(1) 4.5, (5) 1.3",(1-5) 24.6,(1-5) 11.3,(1-4-5) 16.0,-,-,
2013,12,1,14R,② 배혜민,① 김대선,⑥ 유근영,(2) 1.3,"(2) 1.0, (1) 3.2",(2-1) 4.2,(1-2) 2.9,(1-2-6) 10.4,-,-,
2013,12,1,15R,① 김종목,④ 장영태,⑤ 원용관,(1) 2.0,"(1) 1.0, (4) 1.8",(1-4) 2.9,(1-4) 1.9,(1-4-5) 4.4,-,-,
2013,11,2,01R,⑤ 나병창,① 우진수,④ 유해광,(5) 2.1,"(5) 1.0, (1) 1.8",(5-1) 4.4,(1-5) 1.9,(1-4-5) 2.1,-,-,
2013,11,2,02R,⑤ 심상철,② 고일수,⑥ 오세준,(5) 1.5,"(5) 1.2, (2) 1.3",(5-2) 2.7,(2-5) 1.6,(2-5-6) 3.2,-,-,
2013,11,2,03R,③ 전두식,⑤ 한종석,① 김도환,(3) 51.4,"(3) 7.4, (5) 5.9",(3-5) 280.9,(3-5) 82.8,(1-3-5) 100.5,-,-,
2013,11,2,04R,② 김영욱,⑥ 신동길,① 박정아,(2) 1.6,"(2) 1.0, (6) 2.3",(2-6) 3.8,(2-6) 2.3,(1-2-6) 2.6,-,-,④
2013,11,2,05R,② 윤영일,④ 김신오,① 신현경,(2) 3.5,"(2) 1.7, (4) 1.4",(2-4) 7.3,(2-4) 2.9,(1-2-4) 18.4,-,-,
2013,11,2,06R,⑤ 정민수,① 이현재,② 김동민,(5) 14.2,"(5) 3.7, (1) 5.2",(5-1) 76.8,(1-5) 37.7,(1-2-5) 23.7,-,-,
2013,11,2,07R,⑤ 윤동오,① 나병창,② 이경원,(5) 16.5,"(5) 3.9, (1) 1.1",(5-1) 45.3,(1-5) 8.7,(1-2-5) 5.8,-,-,
2013,11,2,08R,① 심상철,⑤ 진석현,② 김희용,(1) 1.2,"(1) 1.1, (5) 1.4",(1-5) 1.9,(1-5) 1.6,(1-2-5) 6.1,-,-,
2013,11,2,09R,⑥ 김효년,① 손지영,⑤ 이택근,(6) 2.4,"(6) 1.1, (1) 1.3",(6-1) 3.5,(1-6) 1.8,(1-5-6) 4.8,-,-,
2013,11,2,10R,② 김민천,⑥ 조성인,① 임인섭,(2) 2.7,"(2) 2.1, (6) 9.6",(2-6) 42.4,(2-6) 31.3,(1-2-6) 64.1,-,-,
2013,11,2,11R,⑤ 이미나,① 최재원,③ 이종한,(5) 7.1,"(5) 2.1, (1) 1.0",(5-1) 9.5,(1-5) 2.4,(1-3-5) 3.1,-,-,
2013,11,2,12R,⑥ 이종우,② 정훈민,⑤ 김영욱,(6) 14.7,"(6) 7.6, (2) 4.1",(6-2) 71.0,(2-6) 32.3,(2-5-6) 34.3,-,-,
2013,11,2,13R,⑥ 주은석,② 신동길,③ 윤영근,(6) 5.4,"(6) 1.6, (2) 1.5",(6-2) 10.2,(2-6) 4.2,(2-3-6) 6.7,-,-,
2013,11,2,14R,② 김효년,③ 김지현,④ 이경원,(2) 1.3,"(2) 1.1, (3) 8.0",(2-3) 16.5,(2-3) 14.4,(2-3-4) 14.2,-,-,
2013,11,2,15R,① 권명호,⑤ 손지영,③ 정민수,(1) 2.3,"(1) 1.2, (5) 1.4",(1-5) 3.6,(1-5) 2.1,(1-3-5) 1.8,-,-,
2013,11,1,01R,③ 박재경,④ 진석현,② 오세준,(3) 2.3,"(3) 1.3, (4) 1.4",(3-4) 5.7,(3-4) 2.5,(2-3-4) 2.3,-,-,
2013,11,1,02R,① 정재훈,⑥ 공상희,③ 손지영,(1) 2.4,"(1) 1.2, (6) 10.2",(1-6) 41.5,(1-6) 29.2,(1-3-6) 10.3,-,-,
2013,11,1,03R,② 손제민,⑥ 고일수,④ 김동민,(2) 3.8,"(2) 2.2, (6) 2.0",(2-6) 11.2,(2-6) 5.3,(2-4-6) 2.7,-,-,
2013,11,1,04R,④ 이미나,② 이태희,⑤ 유해광,(4) 8.2,"(4) 1.2, (2) 1.1",(4-2) 8.7,(2-4) 1.5,(2-4-5) 1.8,-,-,③
2013,11,1,05R,③ 이경섭,⑥ 박석문,② 정민수,(3) 2.5,"(3) 1.7, (6) 2.2",(3-6) 9.1,(3-6) 5.5,(2-3-6) 5.4,-,-,①
2013,11,1,06R,④ 이현재,⑥ 민영건,⑤ 이경원,(4) 17.5,"(4) 4.8, (6) 4.9",(4-6) 109.1,(4-6) 56.2,(4-5-6) 68.5,-,-,
2013,11,1,07R,① 김선필,⑥ 이종한,② 한종석,(1) 7.5,"(1) 2.2, (6) 3.9",(1-6) 64.6,(1-6) 32.4,(1-2-6) 34.3,-,-,
2013,11,1,08R,④ 김효년,⑥ 최재원,① 권일혁,(4) 1.5,"(4) 1.2, (6) 2.8",(4-6) 3.4,(4-6) 2.9,(1-4-6) 9.7,-,-,
2013,11,1,09R,⑥ 정재훈,② 주은석,③ 이택근,(6) 4.8,"(6) 1.6, (2) 1.2",(6-2) 8.1,(2-6) 2.7,(2-3-6) 3.5,-,-,
2013,11,1,10R,⑤ 김신오,① 류성원,④ 윤영근,(5) 3.8,"(5) 1.7, (1) 1.6",(5-1) 9.4,(1-5) 4.1,(1-4-5) 6.6,-,-,
2013,11,1,11R,① 진석현,⑥ 김도환,③ 김영욱,(1) 1.3,"(1) 1.2, (6) 3.6",(1-6) 14.7,(1-6) 10.3,(1-3-6) 8.1,-,-,
2013,11,1,12R,① 민영건,③ 고일수,⑤ 최영재,(1) 2.7,"(1) 1.6, (3) 1.4",(1-3) 5.4,(1-3) 2.4,(1-3-5) 2.1,-,-,
2013,11,1,13R,⑤ 이태희,⑥ 우진수,③ 권명호,(5) 2.8,"(5) 1.8, (6) 1.7",(5-6) 17.1,(5-6) 13.3,(3-5-6) 8.3,-,-,
2013,11,1,14R,④ 심상철,② 이미나,⑤ 박상현,(4) 1.4,"(4) 1.2, (2) 1.8",(4-2) 3.5,(2-4) 2.9,(2-4-5) 4.8,-,-,
2013,11,1,15R,③ 최재원,① 박석문,⑤ 구본수,(3) 2.2,"(3) 1.5, (1) 1.6",(3-1) 7.8,(1-3) 3.8,(1-3-5) 22.6,-,-,
2013,10,2,01R,③ 강지환,⑤ 배혜민,④ 신동열,(3) 14.8,"(3) 3.3, (5) 1.3",(3-5) 26.6,(3-5) 6.3,(3-4-5) 8.5,-,-,
2013,10,2,02R,① 이동준,④ 김현철,② 김승택,(1) 5.2,"(1) 2.5, (4) 1.0",(1-4) 8.9,(1-4) 2.8,(1-2-4) 3.4,-,-,
2013,10,2,03R,① 이창규,③ 이용세,⑤ 한 진,(1) 6.8,"(1) 2.7, (3) 1.1",(1-3) 10.5,(1-3) 3.4,(1-3-5) 2.3,-,-,
2013,10,2,04R,⑥ 길현태,① 이종인,② 김계영,(6) 5.6,"(6) 3.0, (1) 1.2",(6-1) 16.8,(1-6) 6.1,(1-2-6) 2.7,-,-,
2013,10,2,05R,① 유근영,③ 구현구,⑥ 정인교,(1) 6.4,"(1) 2.5, (3) 6.7",(1-3) 37.5,(1-3) 23.3,(1-3-6) 25.6,-,-,
2013,10,2,06R,② 박정아,⑤ 어선규,⑥ 서지혜,(2) 1.6,"(2) 1.0, (5) 1.5",(2-5) 2.6,(2-5) 1.9,(2-5-6) 3.8,-,-,
2013,10,2,07R,① 서화모,② 정주현,⑤ 김창규,(1) 1.8,"(1) 1.3, (2) 2.3",(1-2) 4.1,(1-2) 2.7,(1-2-5) 2.8,-,-,
2013,10,2,08R,⑤ 이주영,① 권오현,⑥ 이승일,(5) 5.3,"(5) 2.8, (1) 4.3",(5-1) 49.9,(1-5) 23.6,(1-5-6) 11.9,-,-,
2013,10,2,09R,① 배혜민,③ 김민길,② 이흥우,(1) 1.3,"(1) 1.1, (3) 1.4",(1-3) 2.7,(1-3) 2.1,(1-2-3) 4.3,-,-,
2013,10,2,10R,② 한 진,③ 김세원,④ 이동준,(2) 1.7,"(2) 1.2, (3) 1.5",(2-3) 3.4,(2-3) 2.1,(2-3-4) 3.1,-,-,
2013,10,2,11R,④ 안지민,① 권현기,⑤ 홍기철,(4) 3.8,"(4) 1.3, (1) 2.5",(4-1) 11.9,(1-4) 6.8,(1-4-5) 35.0,-,-,
2013,10,2,12R,② 정인교,③ 황만주,④ 정종훈,(2) 1.2,"(2) 1.3, (3) 2.2",(2-3) 3.9,(2-3) 3.6,(2-3-4) 6.7,-,-,
2013,10,2,13R,③ 길현태,① 서지혜,⑥ 신승지,(3) 1.8,"(3) 1.1, (1) 1.2",(3-1) 3.8,(1-3) 2.1,(1-3-6) 3.2,-,-,
2013,10,2,14R,③ 이주영,④ 손근성,② 김창규,(3) 4.1,"(3) 1.4, (4) 18.3",(3-4) 59.0,(3-4) 40.5,(2-3-4) 11.2,-,-,
2013,10,2,15R,② 어선규,⑤ 김민길,④ 유근영,(2) 1.2,"(2) 1.2, (5) 1.4",(2-5) 3.7,(2-5) 3.2,(2-4-5) 4.4,-,-,
2013,10,1,01R,① 박종덕,② 문주엽,④ 김국흠,(1) 2.3,"(1) 1.2, (2) 3.1",(1-2) 7.2,(1-2) 5.6,(1-2-4) 2.4,-,-,
2013,10,1,02R,⑤ 이용세,③ 정주현,② 김종희,(5) 3.4,"(5) 1.3, (3) 1.2",(5-3) 6.0,(3-5) 2.6,(2-3-5) 2.8,-,-,
2013,10,1,03R,④ 여현창,① 김현덕,② 사재준,(4) 7.3,"(4) 3.4, (1) 16.4",(4-1) 106.6,(1-4) 86.2,(1-2-4) 74.7,-,-,
2013,10,1,04R,⑤ 정인교,③ 이종인,⑥ 김세원,(5) 5.3,"(5) 2.1, (3) 1.5",(5-3) 8.7,(3-5) 3.8,(3-5-6) 5.6,-,-,
2013,10,1,05R,④ 배혜민,⑤ 구현구,② 길현태,(4) 1.7,"(4) 1.1, (5) 2.8",(4-5) 10.8,(4-5) 9.3,(2-4-5) 4.2,-,-,
2013,10,1,06R,② 경상수,① 김민길,③ 권현기,(2) 4.2,"(2) 2.4, (1) 1.4",(2-1) 12.9,(1-2) 5.2,(1-2-3) 9.8,-,-,
2013,10,1,07R,③ 신승지,① 신동열,② 이주영,(3) 5.3,"(3) 2.5, (1) 3.1",(3-1) 29.9,(1-3) 16.2,(1-2-3) 15.3,-,-,
2013,10,1,08R,④ 이승일,⑤ 박종덕,① 황이태,(4) 1.8,"(4) 1.1, (5) 2.7",(4-5) 5.8,(4-5) 5.3,(1-4-5) 4.5,-,-,
2013,10,1,09R,④ 어선규,③ 최광성,① 황만주,(4) 1.4,"(4) 1.3, (3) 1.9",(4-3) 5.4,(3-4) 4.0,(1-3-4) 3.7,-,-,
2013,10,1,10R,① 정인교,② 이용세,⑥ 문주엽,(1) 1.9,"(1) 1.4, (2) 1.2",(1-2) 2.7,(1-2) 1.7,(1-2-6) 10.2,-,-,
2013,10,1,11R,④ 조현귀,⑥ 안지민,② 김국흠,(4) 7.5,"(4) 3.7, (6) 1.6",(4-6) 22.8,(4-6) 10.8,(2-4-6) 3.4,-,-,
2013,10,1,12R,③ 박정아,⑤ 정주현,④ 한 진,(3) 2.3,"(3) 1.2, (5) 4.6",(3-5) 8.9,(3-5) 7.5,(3-4-5) 3.3,-,-,
2013,10,1,13R,③ 서화모,⑤ 김종희,⑥ 김계영,(3) 2.1,"(3) 1.6, (5) 3.2",(3-5) 8.8,(3-5) 7.8,(3-5-6) 4.4,-,-,
2013,10,1,14R,② 이승일,③ 서지혜,④ 김재윤,(2) 1.2,"(2) 1.1, (3) 1.7",(2-3) 2.7,(2-3) 2.3,(2-3-4) 4.1,-,-,
2013,10,1,15R,① 김세원,③ 김현철,④ 길현태,(1) 3.8,"(1) 1.6, (3) 1.2",(1-3) 6.6,(1-3) 2.6,(1-3-4) 2.1,-,-,
2013,9,2,01R,③ 고일수,① 이미나,② 박준현,(3) 2.1,"(3) 1.1, (1) 1.6",(3-1) 5.0,(1-3) 2.5,(1-2-3) 13.2,-,-,
2013,9,2,02R,③ 주은석,② 정재훈,⑤ 장영태,(3) 7.8,"(3) 3.3, (2) 1.7",(3-2) 33.8,(2-3) 12.7,(2-3-5) 5.6,-,-,
2013,9,2,03R,② 민영건,⑥ 이태희,③ 손동민,(2) 1.8,"(2) 1.3, (6) 1.4",(2-6) 3.5,(2-6) 2.1,(2-3-6) 3.4,-,-,
2013,9,2,04R,② 유해광,③ 윤영일,⑥ 이재학,(2) 2.1,"(2) 1.1, (3) 2.3",(2-3) 7.2,(2-3) 5.5,(2-3-6) 2.8,-,-,
2013,9,2,05R,② 이현재,① 임인섭,⑥ 손제민,(2) 3.4,"(2) 1.8, (1) 1.8",(2-1) 13.8,(1-2) 6.6,(1-2-6) 6.6,-,-,
2013,9,2,06R,④ 손지영,② 김기한,③ 윤영근,(4) 2.2,"(4) 1.2, (2) 2.4",(4-2) 7.4,(2-4) 4.3,(2-3-4) 4.7,-,-,
2013,9,2,07R,① 공상희,⑥ 우진수,② 이경섭,(1) 5.6,"(1) 2.6, (6) 1.6",(1-6) 23.8,(1-6) 10.2,(1-2-6) 13.7,-,-,
2013,9,2,08R,① 심상철,⑤ 고일수,③ 이주영,(1) 1.3,"(1) 1.0, (5) 1.9",(1-5) 2.4,(1-5) 1.8,(1-3-5) 3.9,-,-,
2013,9,2,09R,① 이경원,⑥ 이미나,⑤ 오세준,(1) 1.5,"(1) 1.1, (6) 1.8",(1-6) 5.7,(1-6) 3.6,(1-5-6) 14.3,-,-,
2013,9,2,10R,① 김민천,② 김도환,③ 윤동오,(1) 2.4,"(1) 1.3, (2) 1.1",(1-2) 3.8,(1-2) 2.0,(1-2-3) 6.0,-,-,
2013,9,2,11R,② 허명옥,③ 김희용,⑥ 최재원,(2) 7.5,"(2) 3.3, (3) 4.8",(2-3) 70.4,(2-3) 33.3,(2-3-6) 91.6,-,-,
2013,9,2,12R,② 장영태,① 이종한,⑥ 최영재,(2) 1.3,"(2) 1.0, (1) 2.3",(2-1) 2.9,(1-2) 2.1,(1-2-6) 3.0,-,-,
2013,9,2,13R,① 이태희,④ 신동길,⑤ 김명진,(1) 1.6,"(1) 1.3, (4) 1.7",(1-4) 3.0,(1-4) 2.0,(1-4-5) 5.2,-,-,
2013,9,2,14R,① 한종석,② 이재학,④ 정재훈,(1) 3.5,"(1) 1.7, (2) 1.0",(1-2) 5.9,(1-2) 2.0,(1-2-4) 2.4,-,-,
2013,9,2,15R,⑤ 심상철,③ 우진수,① 손제민,(5) 2.1,"(5) 1.0, (3) 1.6",(5-3) 5.3,(3-5) 3.1,(1-3-5) 2.7,-,-,
2013,9,1,01R,④ 최재원,① 우진수,② 김영욱,(4) 10.4,"(4) 1.8, (1) 1.1",(4-1) 13.9,(1-4) 3.9,(1-2-4) 2.9,-,-,
2013,9,1,02R,③ 김도환,① 신동길,④ 김선필,(3) 3.1,"(3) 1.0, (1) 1.1",(3-1) 3.8,(1-3) 1.4,(1-3-4) 3.1,-,-,⑥
2013,9,1,03R,③ 송종해,④ 이태희,② 윤영일,(3) 14.8,"(3) 6.0, (4) 1.1",(3-4) 60.9,(3-4) 17.4,(2-3-4) 11.9,-,-,
2013,9,1,04R,② 김민천,⑤ 정재훈,③ 손제민,(2) 2.5,"(2) 1.3, (5) 3.1",(2-5) 9.4,(2-5) 6.3,(2-3-5) 2.7,-,-,
2013,9,1,05R,③ 유해광,⑤ 권명호,⑥ 김신오,(3) 4.1,"(3) 1.6, (5) 1.2",(3-5) 8.5,(3-5) 2.7,(3-5-6) 7.6,-,-,
2013,9,1,06R,⑥ 정민수,④ 이종한,① 윤영근,(6) 6.9,"(6) 2.0, (4) 3.3",(6-4) 33.7,(4-6) 15.6,(1-4-6) 5.2,-,-,
2013,9,1,07R,⑤ 공상희,⑥ 이경원,① 이종우,(5) 27.0,"(5) 5.7, (6) 2.1",(5-6) 69.4,(5-6) 30.0,(1-5-6) 36.2,-,-,
2013,9,1,08R,③ 이미나,② 최영재,⑤ 박재경,(3) 3.5,"(3) 2.0, (2) 1.5",(3-2) 16.0,(2-3) 7.7,(2-3-5) 10.0,-,-,
2013,9,1,09R,② 고일수,⑤ 김효년,④ 손동민,(2) 1.8,"(2) 1.1, (5) 2.0",(2-5) 3.4,(2-5) 2.5,(2-4-5) 5.4,-,-,
2013,9,1,10R,④ 심상철,⑤ 김기한,⑥ 김영욱,(4) 1.7,"(4) 1.1, (5) 4.1",(4-5) 6.4,(4-5) 5.8,(4-5-6) 16.2,-,-,
2013,9,1,11R,③ 장영태,⑤ 김도환,④ 김경민,(3) 1.4,"(3) 1.3, (5) 2.4",(3-5) 3.0,(3-5) 2.2,(3-4-5) 5.6,-,-,
2013,9,1,12R,⑤ 신동길,④ 우진수,⑥ 한종석,(5) 4.3,"(5) 1.8, (4) 1.9",(5-4) 24.6,(4-5) 8.6,(4-5-6) 18.3,-,-,
2013,9,1,13R,③ 이재학,② 구본수,⑤ 윤영근,(3) 1.4,"(3) 1.1, (2) 3.6",(3-2) 9.6,(2-3) 6.6,(2-3-5) 7.9,-,-,
2013,9,1,14R,① 권명호,③ 이경원,⑤ 손제민,(1) 1.4,"(1) 1.2, (3) 1.4",(1-3) 2.6,(1-3) 1.9,(1-3-5) 2.4,-,-,
2013,9,1,15R,⑤ 김민천,⑥ 유해광,③ 정민수,(5) 8.1,"(5) 1.7, (6) 2.4",(5-6) 32.8,(5-6) 16.9,(3-5-6) 7.4,-,-,
2013,8,2,01R,① 서화모,⑥ 문주엽,③ 배혜민,(1) 3.4,"(1) 1.7, (6) 5.2",(1-6) 22.3,(1-6) 13.3,(1-3-6) 9.2,-,-,
2013,8,2,02R,② 박석문,③ 한 진,⑥ 김승택,(2) 3.1,"(2) 1.8, (3) 1.1",(2-3) 5.1,(2-3) 2.3,(2-3-6) 4.0,-,-,
2013,8,2,03R,③ 이태희,① 정종훈,④ 김민천,(3) 1.7,"(3) 1.5, (1) 4.0",(3-1) 11.1,(1-3) 7.3,(1-3-4) 6.5,-,-,
2013,8,2,04R,⑥ 최영재,⑤ 박정아,② 권명호,(6) 40.1,"(6) 8.9, (5) 1.5",(6-5) 92.5,(5-6) 18.7,(2-5-6) 8.7,-,-,
2013,8,2,05R,① 이주영,⑥ 이경원,② 서지혜,(1) 2.9,"(1) 1.5, (6) 8.7",(1-6) 59.4,(1-6) 37.9,(1-2-6) 22.7,-,-,
2013,8,2,06R,① 김효년,③ 조현귀,④ 정용진,(1) 2.6,"(1) 1.4, (3) 2.3",(1-3) 8.5,(1-3) 5.9,(1-3-4) 2.8,-,-,
2013,8,2,07R,① 손지영,② 사재준,④ 김신오,(1) 1.8,"(1) 1.8, (2) 1.5",(1-2) 5.4,(1-2) 3.2,(1-2-4) 6.6,-,-,
2013,8,2,08R,① 김현철,⑤ 이재학,⑥ 신동길,(1) 2.4,"(1) 1.3, (5) 1.7",(1-5) 5.3,(1-5) 2.8,(1-5-6) 7.2,-,-,
2013,8,2,09R,⑤ 이창규,⑥ 오세준,③ 길현태,(5) 11.4,"(5) 4.1, (6) 5.9",(5-6) 103.7,(5-6) 52.9,(3-5-6) 28.5,-,-,
2013,8,2,10R,④ 김대선,⑤ 김명진,⑥ 김민길,(4) 2.9,"(4) 1.5, (5) 2.6",(4-5) 9.0,(4-5) 6.7,(4-5-6) 22.8,-,-,
2013,8,2,11R,① 박정아,⑥ 이태희,④ 김효년,(1) 1.5,"(1) 1.1, (6) 2.2",(1-6) 4.6,(1-6) 2.7,(1-4-6) 6.2,-,-,
2013,8,2,12R,④ 이주영,⑥ 장영태,① 이장호,(4) 9.9,"(4) 3.8, (6) 6.1",(4-6) 75.0,(4-6) 52.7,(1-4-6) 55.8,-,-,
2013,8,2,13R,⑤ 김종목,① 김승택,② 손제민,(5) 18.3,"(5) 3.9, (1) 1.4",(5-1) 33.7,(1-5) 12.3,(1-2-5) 16.7,-,-,
2013,8,2,14R,① 주은석,⑤ 이승일,④ 김국흠,(1) 2.0,"(1) 1.4, (5) 5.5",(1-5) 12.3,(1-5) 8.1,(1-4-5) 11.4,-,-,⑥
2013,8,2,15R,④ 손지영,⑥ 김현철,⑤ 구현구,(4) 3.7,"(4) 1.4, (6) 3.1",(4-6) 11.9,(4-6) 7.3,(4-5-6) 7.7,-,-,②
2013,8,1,01R,④ 김명진,⑥ 어선규,③ 장영태,(4) 33.3,"(4) 6.8, (6) 1.2",(4-6) 57.2,(4-6) 25.5,(3-4-6) 33.2,-,-,
2013,8,1,02R,④ 박정아,① 이승일,⑤ 이주영,(4) 6.5,"(4) 1.6, (1) 1.3",(4-1) 6.5,(1-4) 2.3,(1-4-5) 5.2,-,-,
2013,8,1,03R,⑤ 배혜민,⑥ 최광성,④ 김종목,(5) 3.8,"(5) 1.7, (6) 4.9",(5-6) 41.6,(5-6) 29.0,(4-5-6) 51.7,-,-,
2013,8,1,04R,① 정주현,④ 김현철,③ 이택근,(1) 4.0,"(1) 1.7, (4) 1.3",(1-4) 10.0,(1-4) 4.2,(1-3-4) 7.9,-,-,
2013,8,1,05R,② 김국흠,① 정용진,⑤ 김민천,(2) 4.7,"(2) 1.8, (1) 1.1",(2-1) 10.4,(1-2) 3.6,(1-2-5) 2.6,-,-,
2013,8,1,06R,④ 구현구,① 한 진,⑤ 손제민,(4) 8.6,"(4) 2.6, (1) 1.1",(4-1) 13.9,(1-4) 4.5,(1-4-5) 5.8,-,-,
2013,8,1,07R,② 손지영,④ 이장호,⑥ 김종민,(2) 6.1,"(2) 2.0, (4) 5.4",(2-4) 50.6,(2-4) 24.0,(2-4-6) 7.2,-,-,
2013,8,1,08R,① 이용세,③ 김창규,② 이경원,(1) 1.9,"(1) 1.1, (3) 3.4",(1-3) 8.8,(1-3) 6.1,(1-2-3) 8.9,-,-,
2013,8,1,09R,③ 김승택,① 이재학,⑥ 김대선,(3) 5.1,"(3) 1.7, (1) 1.2",(3-1) 13.1,(1-3) 3.0,(1-3-6) 3.7,-,-,
2013,8,1,10R,⑤ 주은석,① 강지환,④ 서화모,(5) 2.7,"(5) 1.6, (1) 2.2",(5-1) 8.8,(1-5) 5.8,(1-4-5) 7.1,-,-,
2013,8,1,11R,① 이태희,③ 권명호,② 이창규,(1) 1.5,"(1) 1.1, (3) 1.8",(1-3) 3.5,(1-3) 2.4,(1-2-3) 5.7,-,-,
2013,8,1,12R,① 어선규,⑥ 한 진,④ 문주엽,(1) 1.7,"(1) 1.2, (6) 2.9",(1-6) 8.7,(1-6) 6.7,(1-4-6) 10.2,-,-,
2013,8,1,13R,⑤ 이승일,④ 안지민,① 민영건,(5) 6.2,"(5) 2.7, (4) 4.6",(5-4) 47.6,(4-5) 25.8,(1-4-5) 42.0,-,-,
2013,8,1,14R,③ 김종민,④ 이용세,⑤ 김효년,(3) 1.3,"(3) 1.1, (4) 2.1",(3-4) 3.8,(3-4) 3.1,(3-4-5) 10.4,-,-,
2013,8,1,15R,② 주은석,⑥ 김국흠,③ 손제민,(2) 2.5,"(2) 1.5, (6) 7.5",(2-6) 32.2,(2-6) 23.4,(2-3-6) 33.0,-,-,
2013,7,2,01R,② 김계영,④ 이종인,⑤ 김정구,(2) 2.4,"(2) 1.8, (4) 1.6",(2-4) 10.5,(2-4) 5.8,(2-4-5) 6.9,-,-,
2013,7,2,02R,⑤ 유석현,③ 김태진,⑥ 정장훈,(5) 2.9,"(5) 2.0, (3) 1.5",(5-3) 13.7,(3-5) 7.2,(3-5-6) 15.0,-,-,
2013,7,2,03R,④ 어선규,① 김도환,② 류성원,(4) 1.2,"(4) 1.0, (1) 4.3",(4-1) 6.1,(1-4) 4.4,(1-2-4) 3.8,-,-,
2013,7,2,04R,④ 정주현,① 유해광,⑤ 김국흠,(4) 2.7,"(4) 1.5, (1) 3.0",(4-1) 15.4,(1-4) 9.4,(1-4-5) 8.1,-,-,
2013,7,2,05R,③ 이동준,② 정민수,① 임태경,(3) 7.3,"(3) 1.5, (2) 1.2",(3-2) 15.1,(2-3) 2.3,(1-2-3) 5.7,-,-,
2013,7,2,06R,② 박정아,⑤ 윤영일,③ 강지환,(2) 1.4,"(2) 1.2, (5) 14.0",(2-5) 55.6,(2-5) 46.0,(2-3-5) 28.3,-,-,
2013,7,2,07R,③ 이승일,⑤ 김세원,⑥ 구본수,(3) 1.1,"(3) 1.0, (5) 2.1",(3-5) 3.2,(3-5) 2.7,(3-5-6) 7.8,-,-,
2013,7,2,08R,④ 문주엽,③ 강근중,② 우진수,(4) 2.9,"(4) 1.3, (3) 7.3",(4-3) 36.6,(3-4) 27.8,(2-3-4) 8.0,-,-,
2013,7,2,09R,② 한 진,③ 이장호,⑤ 정인교,(2) 2.3,"(2) 1.3, (3) 1.3",(2-3) 3.9,(2-3) 2.0,(2-3-5) 1.9,-,-,
2013,7,2,10R,② 안지민,① 어선규,④ 한 운,(2) 9.1,"(2) 2.1, (1) 1.1",(2-1) 10.4,(1-2) 2.2,(1-2-4) 3.7,-,-,
2013,7,2,11R,① 김국흠,③ 심상철,② 권현기,(1) 2.1,"(1) 1.2, (3) 1.3",(1-3) 4.7,(1-3) 2.2,(1-2-3) 5.7,-,-,
2013,7,2,12R,② 김정구,① 김세원,④ 경상수,(2) 2.5,"(2) 1.3, (1) 1.8",(2-1) 6.0,(1-2) 3.4,(1-2-4) 2.8,-,-,
2013,7,2,13R,② 김재윤,① 사재준,⑥ 서화모,(2) 4.4,"(2) 1.8, (1) 1.4",(2-1) 11.4,(1-2) 4.9,(1-2-6) 7.7,-,-,
2013,7,2,14R,④ 정민수,⑤ 우진수,⑥ 이승일,(4) 2.8,"(4) 1.4, (5) 3.5",(4-5) 19.5,(4-5) 14.3,(4-5-6) 9.3,-,-,
2013,7,2,15R,① 구현구,④ 한 진,⑤ 박광혁,(1) 2.2,"(1) 1.2, (4) 1.1",(1-4) 3.4,(1-4) 1.8,(1-4-5) 8.0,-,-,
2013,7,1,01R,③ 정민수,② 정주현,⑤ 문주엽,(3) 2.2,"(3) 1.0, (2) 1.3",(3-2) 3.4,(2-3) 1.7,(2-3-5) 2.2,-,-,
2013,7,1,02R,⑥ 강영길,② 유석현,① 정장훈,(6) 11.3,"(6) 3.3, (2) 1.0",(6-2) 13.8,(2-6) 4.0,(1-2-6) 4.3,-,-,
2013,7,1,03R,① 이장호,③ 박정아,④ 이흥우,(1) 2.6,"(1) 1.9, (3) 1.2",(1-3) 4.4,(1-3) 2.3,(1-3-4) 8.7,-,-,
2013,7,1,04R,② 이종인,③ 한 진,④ 김현철,(2) 6.6,"(2) 2.3, (3) 1.2",(2-3) 15.1,(2-3) 5.3,(2-3-4) 6.8,-,-,
2013,7,1,05R,④ 안지민,① 이창규,② 이태희,(4) 9.3,"(4) 3.5, (1) 1.6",(4-1) 27.0,(1-4) 10.7,(1-2-4) 11.4,-,-,
2013,7,1,06R,② 황만주,① 경상수,⑤ 김재윤,(2) 16.3,"(2) 10.4, (1) 1.2",(2-1) 67.9,(1-2) 18.3,(1-2-5) 30.5,-,-,
2013,7,1,07R,③ 여현창,① 황이태,② 문주엽,(3) 3.4,"(3) 1.8, (1) 2.4",(3-1) 16.8,(1-3) 8.9,(1-2-3) 7.2,-,-,
2013,7,1,08R,① 이승일,④ 유해광,② 손근성,(1) 1.2,"(1) 1.0, (4) 5.3",(1-4) 10.1,(1-4) 9.3,(1-2-4) 17.1,-,-,
2013,7,1,09R,③ 정인교,⑤ 어선규,⑥ 박정아,(3) 2.3,"(3) 1.5, (5) 1.1",(3-5) 3.9,(3-5) 1.7,(3-5-6) 2.6,-,-,
